sentence	label
on Sunday, Sarah Ulmer of New Zealand won the individual pursuit of the Olympic Games in the women's #39.	1
the Iranian government has delayed the start of the first nuclear reactor by a year, but it plans to build more reactors with Russian help.	0
after a mechanical malfunction, the plane landed in Montréal, a spokesman for the airline said.	0
today, it was reported that the biggest clothing retailer in the UK, after losing its crown to the supermarket chain asda, is no longer the biggest clothing retailer in the country	2
on Sunday, as Paul Radcliffe's challenge to the Olympic marathon was on the line, the diminutive mizuki noguchi put on an extraordinary display of front-running to win the Olympic marathon.	1
she fell to the ground in the 100-meter hurdles, and she was injured in the first race.	1
in the 100-meter hurdles, devers, who has won three world championships, fell to the ground, and she was injured in the first race.	0
due to the growing popularity of digital cameras, Agfa-gevaert has decided to leave the industry.	2
police found a young woman stabbed to death in a murder case that resembles the murder of student Marsha Mcdonnell.	0
# 39;s largest supermarket chain, which has been the biggest in the UK since the 1990s, has been surpassed by the British # 39;s largest retailer	2
on Sunday, armed men stormed the museum, threatened staff and stole the famous paintings of the Scream and the madonna before the audience.	0
the word of his formula for diaper rash has not been needed by the madison Avenue pitchman, george boudreaux.	0
hewitt's career ended the best week of gilles Muller # 39;s career.	1
there have always been paradoxes and contradictions between the president and the street.	0
the superrich of moscow are now enjoying the new luxury of yachting.	0
# 39;s headlines, or alerts on specific topics, # 39;s athletes have sacrificed themselves for years.	1
# 39;s silver medallist Katie Mactier after beating her in a silver medallist; # 39;s	1
afp - a group of Muslims published on the website of the Islamic State, which allegedly threatened to kidnap 12 Nepalese citizens who were allegedly cooperating with us.	0
today, it was revealed that pigeon owners plan to reduce the taste of their birds to stop them being eaten by falcons.	3
on Sunday, the French-born Frenchman, Francis Obikwelu, was able to win the 100-meter race in the fastest 100-meter race in the world.	1
the lawsuit was filed by the Pennsylvania Attorney General # 39, who claims that the university's website was a fraud.	3
the shuttle program manager said Monday that the shuttle program's shuttle program could begin before the shuttle program is ready to fix the damage to the columbia shuttle.	3
the launch of eight new television sets is aimed at reclaiming market share of the domestic flat-screen television market.	3
ap - on Sunday, the Florida Mariners defeated the San Diego Padres 8-3, and the Florida Mariners took a 6-3 lead in the seventh game.	1
the three companies that certify the US # 39; voting machines are used by nearly one-third of voters in the presidential election.	2
after oil prices fell sharply in New York, consumer spending and corporate profits are likely to fall, and the Japanese stock market may fall.	2
White House # 39;s economic adviser warns that high energy prices are now hurting the economy.	2
# 39; s gilles Muller stunned the top of the washington classic on Saturday, and the American veteran was unable to reach the final.	1
on Monday, the 22-year-old men's team will begin with the world junior championship in the squash championship, starting at the mufra squash complex in Islamabad.	0
on Monday, the American andre Agassi withdrew from the waterhouse in Long Island, saying he was tired.	1
on Sunday, he won the first of his rookie tour, taking a 11-foot shot to win the first round of the tournament at the re-tahoe Open.	1
the modern Olympics, which is now the biggest TV event in the world, has collapsed.	1
in the final of the year, he won the classic in washington, australian hewitt claimed his third title.	1
# 39;s the best video game available for the PS2 and X is # 39;s # 39;s	3
do you want to appoint a spy to protect your computer?	3
he answered questions about the selection of Stewart Cink for the team of Ryder Cup on Sunday afternoon at the Nec Invitational.	1
the new rules redefine the criteria for which employees are entitled to overtime by hundreds of pages.	2
the group reported a net profit of $112.5 million for the year to 31 July 2004, up 50 per cent from the previous year.	2
on Thursday, the company announced a 10% reduction in the workforce and a new purge of its executives, which has led to two criminal investigations.	2
on Sunday, the second goal of the game was scored by Steve Cherundolo, who helped Hannover 96 to a 3-0 win at the German club vfr neumuenster.	1
brian Westbrook # 39; medical dossier contains notations on a couple of sprained ankles, wrist surgery and a surgery only seven months ago	1
in the last four holes, the ncaa's champion, the reigning champion of the ncaa, roared back to win the championship.	1
11 = 2. Mathematics is # 39; it's not even a little basic, but the smartest of the pirahans will be able to handle it.	3
he's not what we want, not our style.	1
the rebels of the Philippines have reaffirmed their commitment to peace talks with the government troops on Monday.	0
in his national address, Lee Hsien Loong said that the government would provide families with financial incentives to reduce the birth rate.	0
Sonic Healthcare Ltd. - A lack of growth opportunities in the home market, according to the company's Australian business.	2
a secure database of patient records could be built by the health industry, the tech industry, the government.	3
the election year is the time for the price of civilization.	2
the Denver Post reported yesterday that the grand jury has issued an indictment for the use of prostitutes to lure football recruits to the university of colorado.	1
ap - Darren's sharpening of the NFL's crackdown on pass interference.	1
in the biggest 100-meter race in history, in a packed stadium, justin gatlin of the US Olympic team was the gold medalist.	1
in the first inning, the Giants took a strong effort to beat the New York Mets, 3-1, in San Francisco.	1
for David ortiz, it's even harder to hit a 5-ounce ball at 90 miles an hour.	1
the red Sox opened the finale of the weekend series in Chicago, and the gods smiled at the red Sox.	1
without driving 30 miles to see the house, buyers can use the technology and databases to get a better view.	2
Dr. Jonathan Adler, a 32-year-old patient with a rapid heart attack, was taken to the emergency room at Mass General Hospital, where he was diagnosed with holt-oram syndrome.	2
I hear about new rules for overtime pay, and I'm confused.	2
the US team was confident of winning the Olympic women's wrestling tournament # 39;	1
on Monday, the european stock market was lifted by the holiday, but trading volumes and news of the company were thinned.	2
on Monday, the biggest construction company in the country, Fortescue, announced that it had signed up with $39.	2
the last decade has been a decade of thin client computers, but the cost of updating software and security updates has increased	3
the Indian Army released two men who were identified as deserters by the Indian Army.	0
on Monday, March 29, the #39 truckers strike, protesting the proposed tax on the basis of fears of a possible shortage.	2
Singapore Airlines (dow Jones), # 39; s (s55.sg) 49-owned budget airline, which will begin flights in September, said it will begin with flights	2
# 39;t win nothing if they don't win anything on Sunday.	1
# 39: # 39: # 39: # 39: # 39: # 39: # 39: # 39: # 39: # 39: # 39: # 39: # 39: # 39: # 39: # 39: # 39:	1
reuters - Retail sales have fallen in the week following the Thanksgiving holiday, according to a report on Tuesday.	2
no wonder the last man to be selected for the team of Ryder, then the first to firestone.	1
- engineering star ashok krishnamurthi, who quit his job at Juniper Networks with more than $36 million in gains from selling shares in the last few weeks.	3
the government's proposal to exchange prisoners with the rebels in Colombia has been rejected by the largest rebel group in the country.	0
"on Monday, the Norwegian police said they were working on several tips to find two of the masterpieces, including ""the scream,"" a version of the famous ""scream."""	0
Macromedia Inc. is rolling out a new integrated development environment for the platform based on the popular dreamweaver web site.	3
the Chicago White Sox won the sixth game of the weekend, and the Chicago White Sox won the sixth game of the weekend.	1
on Monday, the Retailers' Association of kmart (kmrt.o) said it had reached a deal with home depot Inc. (hd.n) to sell 18 of its stores.	2
in the first half of the year, the country's market was buoyed by the revival of the city's bonus and confidence in the economy.	2
the Court of Justice of the European Union upheld the validity of the p2p file-sharing application morpheus, finding against 28 of the world's # 39; largest entertainment companies.	3
after oil prices fell on Friday, the stock market rose sharply, and consumer spending and corporate profits were dampened by rising energy costs.	2
the vast majority of consumers are unaware that the Apple ipod digital music player is only playing proprietary files, while a smaller majority agree that it is in the realnetworks # 39; rights to develop a program that will be compatible with the music files.	3
athens (reuters) - Svetlana Khorkina was expected to be a record-breaking Olympian, and she was expected to be a great winner of the Olympic Games.	1
all of them try to crack the consumer electronics nut, and dell (dell), Hewlett-Packard (HPq), and even Gateway (gtw) are trying.	3
he finally got into the north carolina cold, and he was practicing, working, and chasing the gold medal.	1
in the Nigerian capital of Abuja, Afp - Afrikan Union began a series of talks on the conflict in the west of the Niger.	0
detroit (reuters) - General Motors Corp. is recalling more than 32,000 Chevrolet aveos because of a possible safety belt problem.	2
the Olympic Games were a great night for the Olympic Games, which were attended by 72,000 spectators.	1
Wal-Mart's sales forecast for August, which was the biggest retailer in the world, has been reduced by Hurricane Charley #39;	2
she was stripped of the gold medal on Monday, after she was found to have used drugs.	1
on Monday, the Americans played an opponent they could easily defeat, and they routed Angolans 89-53 in the final game of the Olympic Games.	1
Wal-Mart's biggest retailer, the world's largest retailer, said sales would fall by 2% and rise by 2% as a result of Hurricane Harvey and the sluggish demand for school supplies.	2
this week, Siebel Systems Inc. and electronic data systems Corp. will announce a partnership to help companies avoid many of the costs and complexity of managing customer relationships.	3
as peace talks began in Nigeria, the rebels in Darfur rejected an offer of African troops to disarm rebels, insisting they could be neutralised.	0
during the month, the company expected a 2-4% increase in sales at the same store.	2
on Monday, they played an opponent they could easily defeat, and they finally got a taste of what it was like in the old days.	0
on Monday, as investors worried about a slowdown in the economy, they took a hit to the stock market, which fell by $1.5 billion.     Monday's stock market fell by $1.5 billion, as investors worried about	0
in the second quarter, the company's profit was boosted by $200 million in tax reserves, which were down by $200 million a year ago.	2
# 39;s biggest carmaker, which wants to cut costs by 2% annually, is rejecting a union demand for a 4% increase in wages.	0
the German court has acquitted the suspected perpetrator of international guerrilla warfare; carlos the jackal of the French.	0
on Sunday, the micro\center will open 20 stores in the US, including 20 in the US, to the new line of notebooks, desktop computers and monitors aimed at retail.	3
on Monday, the U.S. men's basketball team won the Olympic basketball tournament, beating Angolans 89-53 in the final round.	1
on Tuesday, the US trade representative for the airlines and the Boeing Company said that the US government would not wait long before taking legal action in the dispute over government subsidies for air transport and aviation.	2
after the US-led withdrawal from the West Bank, the Israeli government plans to build 530 new homes in the occupied West Bank.	0
# 39;s residential voice over internet protocol (VoIP)	3
after being released by the rebels, the journalist Moqtada Sadr was released from captivity.	0
it was a long-standing tradition to immortalize leaders in the Soviet era.	0
#147, the ipod, itunes, and itms are all modern personal computers, windows or mac.	3
next year, the space mission to the space station will be accompanied by a sophisticated weather instrument that will be built by the French government and the Australian government.	3
on Monday, the president of the Republic of Macapagal-Arroyo admitted that the country was in a fiscal crisis and called on the nation to help solve it.	2
the British semiconductor designer arm (arm.l: quote, profile, research) has agreed to buy us the chip manufacturing firm (arti.	2
on Monday, the US military stepped up pressure on the rebels to quickly hand over the shrine to Shiite religious authorities, and the fighting was fierce.	0
on Monday, the company posted a loss of $2.5 million, which was a result of poor sales of video games and other merchandise.	2
the president asked the economic manager of the president to prepare the declaration of a unsustainable public deficit that would allow the national government to take action.	2
the IOC said it would support a duplicate gold medal in the men # 39;s all-around gymnastics event, as South Korea said it would seek to reverse the results that gave the US the title.	1
athens, Greece - the new golden girl of America - strong, perfect, and just a little bit of perfection.	0
# 39; Banco Santander's main aim is to announce today that it will cut up to 3,000 jobs at the abbey national bank if it wins the offer.	2
from the moment he took the field for no. 3 georgia, David Greene was a star.	1
- Perdita felicien of Pickering, Ont., and Angela Whyte of Edmonton, each advanced to the 100-metre hurdles.	1
in an alpine glacier, 86 years ago, an amateur historian found three Austrian soldiers preserved in an alpine glacier.	0
the discount airline Virgin Blue said yesterday that it would increase the price of flights to offset higher fuel costs, and would cut one of its flights.	2
the judges are becoming a little uneasy about the way the music industry is trying to get the little people before the court.	3
businesses can use three new software tools to manage applications properly.	3
the referee, who was not looking, seemed to catch the face of mateja kezman, but the referee did not see anything wrong with the challenge.	1
unable to defend against the attacks of bulk e-mails, the ability to control the attack of unsolicited pornography and marketing, and the ability to control the attack of non-solicited pornography and advertising, the spam fighters have a difficult choice.	3
robbie Savage, who was accused of deliberately throwing a punch at his friend, said he did not deliberately elbow his friend, who was at the bar at St andrews.	1
on Monday, as investors worried about a slowdown in the economy, stocks fell sharply on the day of the oil price drop.     Monday's oil price drop was a disappointment for investors, who were concerned about the prospect of a slowdown in the	0
the worm doesn't just take your hard drive - it's using your camera.	3
the companies said they were working together with IPass Inc. to offer wi-fi access to the plane's flight deck, which is 30,000 feet.	3
the sky is a game of history - andy Gray hopes he'll be remembered as a commentator of the new game.	1
on Monday, the stock market was slightly buoyed by the price of oil, which eased investors # 39; the effect of higher fuel prices on businesses and consumers.	2
today, the new federal overtime rules apply to some workers and grant them to others.	2
"the ""first Light"" chandra image of this object has nearly 200 times more data than the ""First Light"" chandra image of this object."	3
the company said it would cut the planned layoff by 784 employees, down from the previous estimate of 970.	2
oil prices fell sharply in the last week, as fierce fighting in the Iraqi city of Najaf was interrupted by the resumption of exports.	2
on Monday, the Russian tycoon Boris Zingarevich # 39, who was reported to be bidding for the club, denied the report.	1
two major questions remain to be answered by the investors - the first of which is the question of how to proceed with the initial public offering of Google Inc. - a highly contentious process that has been accompanied by a lot of commentary.	2
the Chicago # 39; the Chicago # 39; the Chicago # 39; the Chicago # 39; the Chicago # 39; the Chicago # 39; the Chicago # 39; the Chicago # 39; the Chicago # 39; the Chicago # 39; the	1
# 39; the cleric of the Islamic Republic of Iran's Shiite cleric Moqtada al-Sadr said the American journalist was kidnapped a week ago.	0
sun Microsystems will integrate the s2io # 39; s xframe 10 gigabit ethernet adapter into the operating system of the solaris operating system.	2
the Canadian press - ottawa (cp) - ndp leader Jack Layton and Prime Minister Paul Martin agree to co-operate with Parliament this fall.	0
the U.S. Forest Service is cutting the equivalent of 500 full-time jobs in reorganization of its department.	3
the U.S. postal service is planning a $35 million web-based application of mysap's suite of applications, which will be based on the mysap business suite of applications.	3
on Monday night, athens, he became the successor to Michael Johnson, who won the gold medal in the 400 metres.	1
on Monday, the company confirmed that some people who tried to access the personal page on the US website this weekend were looking at a different page.	3
on Monday, researchers announced that they had genetically engineered mice that could run farther and longer than their naturally bred counterparts.	3
after five events, the British Dean is fourth place.	1
on Monday, the day of the battle between us and the Shiite rebels, there was a fierce battle between us and the shrine, which was guarded by a revered shrine.	0
on Sunday, the US Open Cup final was a 6-3, 6-4 win over gilles Muller, who had won $500.	1
on Monday, the Federal Reserve's governor, Ben Bernanke, said that the increase in oil prices will not derail the U.S. economy.	2
the last time we played, we were in overtime, and maybe the last time we played, we were in overtime.	1
the new connector with microsoft is the first product of the collaboration with Cisco, which will be used to target the SMB market.	3
the new overtime rules, which took effect August 23, could cause a rise or shrink in the amount of paychecks across the country.	2
plus: A friendster's hiring an ex-aol executive... hp inked a deal with a firm...	3
# 39;s troubled oil company says it's cutting production and spending because the government has frozen its assets.	2
today in Equatorial Guinea # 39, the trial of 14 foreigners, allegedly plotting a coup d'etat;	0
on Monday, the Federal Reserve officials said that the U.S. economy will slow down the price of oil, but it won't be enough to derail the U.S. economy.	2
on Monday, the Federal Reserve said that the economic growth would be slowed by oil prices, but it would not be enough to derail the self-sufficiency of the economy.	2
after the semiconductor designer announced a surprise cash-and-stock deal to buy us technology firm artisanal components, the stock of the arm's holdings fell 18	2
coeur d # 39; alene mines, a subsidiary of the Alene Mining Corp.	2
Lilly's career-high 13 was a strong performance, and he answered the challenge of facing Pedro Martinez with a strong performance.	1
the company's reorganization plan, which was filed yesterday, was filed by Rcn Inc., the owner of Starpower Communications, a television and phone company in Washington, D.C.	3
listen carefully, if you think it's going to be a great idea to eat unlimited amounts of food without counting calories or grams of anything.	2
Lilly's career-high 13 in a three-hit shutout, stopping Boston's six-game winning streak and leading the Blue Jays to a 3-0 victory.	1
it is expected that the linksys and the netgear, which provide home network equipment, will announce that they are entering the business of making phone calls on the internet.	3
the Federal Express forecast a strong demand for its international express, freight and other transport services, which is expected to increase its earnings.	2
the 400 meters is a list of things that are intrinsically American - jazz and baseball, apple pie and muscle cars.	1
in the north, he shoveled snow from the road, and he was able to keep practicing, keep working, keep chasing the Olympic gold.	1
on Tuesday, oil prices fell to #36; 46, marking the third consecutive session of declines as oil prices fell sharply, although supply uncertainty\ kept the market close to historical levels.	2
on Tuesday, a bomb exploded in Baghdad, killing two people and injuring three others, a guard and a witness.	0
the new Olympic 800m champion, Kelly Holmes, is looking to make history.	1
the sudanese authorities have agreed to study the agenda drawn up by the African Union (au) for peace negotiations.	0
on Tuesday, after the country # 39;s main opposition party called a general strike, the shops and schools were closed.	0
on Tuesday, a suicide bomb attack on the environment minister's convoy killed four of her bodyguards.	0
on Tuesday, the president of Afghanistan, Hamid Karzai, abruptly canceled a speech to a state-run think tank in Pakistan.	0
techweb - those who know what they're talking about, they see eii as extending the data warehouse -- not replacing it.	3
last night, the rookie Philip Rivers agreed to a six-year contract with the San Diego Chargers.	1
the fifth birthday of the chandra x-ray telescope, which was launched in the late 1980s, was celebrated with a picture of an exploded star.	2
the judge ruled that the investor Kirk Kerkorian must face a shareholder claim that the entrepreneur had sold shares in the carmaker.	2
the most recent appearance of the white Sox, Mike Jackson, was 200 strikeouts, the most since Bert Lewis # 39 in 1986.	1
the Australian detainee David Hicks, who was detained for three years, will soon be reunited with his father, Terry, who will soon be released to his son.	0
in the first half of the current year, the public deficit was 4.0% of GDP, more than twice the EU's 3.0% limit.	2
he was arrested by the Indonesian court for 10 years for his role in the deadly bombing of a hotel in Jakarta, but he was cleared of involvement in the bomb attack.	0
you've been around long enough, you've seen a kid who thought you were a goddess, and you thought you were a goddess, so you're going to the goal, and you'll be the last chance to win.	1
# 39;t is enough time to meet the opposite sex.	3
the reit's portfolio of high-profile retail stores may be linked to the reit's portfolio of mortgage-backed securities.	2
# 39; a virus writer has developed a # 39; a worm that can be used to spy on computer users in the home or workplace.	3
the Spanish bank Banco Santander (BSD2.FSE), which has a total of 8.5 billion euro, has expressed its commitment to the new rating.	2
the decision to release a major update to the flagship operating system of Microsoft Corp. in the same month that hundreds of thousands of students are reported to college campuses across the country has caused a major headache for some universities.	3
atlanta - preparing for the acquisition of at amp;t wireless, cingular has agreed to a $100 million deal to buy the network services.	2
on Monday, Ichiro went 1-for-4 against the Tampa Bay Devil Rays, and he became the first player in the history of the game to hit 200 hits in four consecutive years.	1
the president of the United States, George W. Bush, has been called a political idiot and a fool, and he said he would not be able to talk to the North Korean leader # 39;s nuclear ambitions.	0
investor.reuters.com / fullquote.aspx?ticker=hnz.n target	2
next month's championship tournament will be ruled out by the Bangladesh captain.	0
the defense attorney, Scott Peterson, accused his former mistress of having a conversation with the killer, suggesting she had not fully cooperated with the police.	0
on Monday, researchers reported that women who use the injected\ contraceptive pill have a higher risk of sexually\ transmissible diseases.	3
&lt; / strong &gt; 30% discount on 'First-step' guides	3
the deal, which will be worth $500 million, is expected to be a cash and stock deal with the American microchip designer, which has agreed to buy the American technology firm.	2
Intel has reduced the price of the hyper-threaded desktop and mobile models, and the new pentium 4 processor has been reduced by 64-bit extensions.	3
after Sumitomo Mitsui Financial Group tabled an offer to buy the Japanese rival UFJ Holdings, the battle for the world's biggest bank has intensified.	2
on Tuesday, oil prices fell by $46, the third day of the fall, as the market was buoyed by a more optimistic outlook for oil exports from Iraq.	2
the world's best team, the Americans and the world's best team, the Americans, were all over the place, and they pulled away for 21-18, 21-15 victory.	1
the investigation found that the loss of Beagle 2, the ill-fated British probe that was lost on Mars, could have caused a number of technical problems.	3
the Court of Appeal on Monday ruled that Yahoo could not escape legal action in France for violating the French law on free speech.	3
the California geneticists have created a mouse that can run twice as far as the genetically altered mice, and eat ravenously.	3
in many western cities and towns, people have staged a general sit-in to show solidarity with fellow citizens held in Israeli jails.	3
the Yukos oil company # 39;s appeal to the tax bill was postponed until next month, according to the news agency.	2
on Monday night, 20-year-old Joshua Wariner and 21-year-old Otis Harris led the American contingent to the center of the race.	1
research has claimed that the fundamental shift in the embedded mini pci card adaptors is taking place in the area of wireless local networks (lan) - or wi-fi - technology.	3
the company said it would close its bakery in Buffalo effective Oct. 23, which would affect about 200 employees.	2
the U.S. Securities and Exchange Commission today announced that the Royal Dutch Shell has agreed to pay $120 million in fines for over-stated oil reserves.	2
on Tuesday morning, he was all business, and he was quick to win the first round of the 200 - a sharp contrast to his antics in the early stages of the 100.	0
the government of the United Nations is trying to end the conflict in Darfur, which has killed more than 50,000 people, but it needs to be done.	0
if his assistants royit and Steve Mcgregor weren't given a new contract, the villa manager was ready to leave the club.	1
on Monday morning, following a report that the company was planning to begin buying mobile phones from motorola, the Tokyo Stock Exchange announced that it was ready to begin trading.	3
on Tuesday, police said they arrested more than 100 hackers who sold pirated music and films, using a computer system in the world's academic community.	3
the European Commission plans to open a thorough investigation into plans by Microsoft Corp. and Time Warner Inc. to acquire a joint control of the U.S. content.	2
the Citibank parent company said Tuesday that it will acquire the first American bank, which has $3.	2
VZ.N. target = / stocks / quickinfo / fullquote.aspx?ticker = vz.n.	2
it is probably the most efficient public company in the world, and continues to improve cash management and balance sheets.	2
# 39; the only brewery to close down after losing 85 jobs, the owner of the Belgian brewery said.	2
the US postal service has awarded a $35 million contract to deliver a new human-resource system.	3
the British Gas Company said its customers would be paying an increase of £12 million.	2
on Tuesday, oil prices fell sharply to $45, which was the third day of the market's decline.	2
today, Shell agreed to finalize the US and UK's claims to the oil reserves.	2
# 39 - A strong report from the Montreal bank and a lower price for oil on Tuesday's market.	2
the Japanese arm of the retailer is offering a page of the anticipated game console.	3
on Tuesday, financial stocks were lifted by speculation about merger and acquisition activity.	2
at the end of the two-day visit, the president of Afghanistan, Hamid Karzai, reaffirmed his commitment to fighting terrorism.	0
"reuters - for those who believe the adage ""all\olympic athletes are winners,"" a Canadian man has spent the last 10 days proving you wrong."	3
on Tuesday, the German finance ministry, which has been concerned about the country's economic outlook, grew less pessimistic about the euro's record high against the dollar.	2
on Tuesday, Colgate-Palmolive announced that it would cut about 12% of its workforce by restructuring the company.	2
the day # 39 news was finally cleared by the morning # 39 news, the investors in royal oil (nyse: rd) and the transport of the oil industry (nyse: sc).	2
after the company's fiscal 2005 earnings outlook was revised by the company after a trial involving its angiojet blood clot treatment, shares of the company fell by 38% to $19.20.	2
acsi, which is a customer satisfaction index, shows Apple leading the industry with the highest customer satisfaction.	3
ap - a former member of the Democratic presidential nominee John Kerry's legal team has been charged with soliciting a prostitute.	0
according to an investigation released Tuesday, scientists have yet to discover what happened to the ill-fated probe 2, which was lost on Mars.	3
tech executives predict a rise in spending on software.	3
the European antitrust authorities announced that they will examine the acquisition of digital content management company Time Warner by microsoft and Warner Brothers, which # 39;s seen as a setback to the deal.	2
it said Wednesday that it will defend itself against the latest allegations of patent infringement and trade secret theft.	3
the postal service is not stopping the mailman, but a 25-year-old computer system that stops the mail.	3
the final of the women's #39 beach volleyball match was a little too much for Brazilian fans.	1
on Wednesday before the plows were loaded into the Chinese mainland, a powerful typhoon swept through the northern part of the island of Taipei and flooded the streets.	0
the book, which is called the ultimate generational novel, is a reminder that you don't have to be a blond, blue-eyed, beer-guzzling giant anymore, or even speak the language.	0
on Wednesday, gunmen opened fire at a convoy carrying the head of the Palestinian intelligence chief, seriously injuring him.	0
after a wayward whale whale was spotted by the underwater gates connecting the facility with the Atlantic Ocean, the hydroelectric plant was closed on Tuesday.	3
ap - The biggest scientific balloons will be launched from the northern Swedish site, a spokesman said Tuesday.	3
the US is 12th in literacy among adults in the US, and the US is 12th in literacy among adults in the US.	2
in the last four months, the US manufacturing industry has seen a significant increase in orders for expensive manufactured goods, which is encouraging signs that the economy is beginning to recover.	2
after a $1.4 billion (US\ $1 billion) tax claim, one of Canada's biggest cigarette companies is seeking creditor protection.	2
the capital s' (as in save, or seal of approval) is rarely rewarded in the box score of the game.	1
the boy next door, who likes to run around the neighborhood in the northern, is counting the medals of Greece's Olympic medal.	1
the first player to reach 40 home runs this year, Alex Cora, hit a grand slam to win the Los Angeles Dodgers 10-2.	1
the Israeli windsurfer, Galidman, has become a sporting legend in the country's first gold medal in the men's mistral.	0
the panel drew a line between the abu Ghraib prison abuse and the president of the United States.	0
on Wednesday, the most powerful Shiite cleric in Britain returned to the city of Najaf and called on his followers to join him in the fight.	0
the abuse scandal at Abu Ghraib prison, which led to the abuse of prisoners, was a key factor in the abuse scandal at the Pentagon, but there is no evidence they ordered any mistreatment.	0
the scientists found that the evolution of life on Earth could be linked to the development of meteorites, especially iron meteorites.	3
but the researchers, who are more cautious, are speaking in a more cautious tone.	3
the overall satisfaction of users of portals, news sites and search engines was slightly lower than average consumer satisfaction.	3
on Wednesday, the Taiwanese semiconductor manufacturing company (tsmc) said it will defend itself against the latest allegations of patent infringement and trade secret theft.	3
the club announced on Tuesday that it had appointed Delio Rossi as coach of the club.	1
on\wednesday, the stock rose by 6% to 55% increase in sales\jumps, which sent the stock up by 6%.	2
the game is classic hockey, the rivalry is sucked into the whole stadium.	0
on Wednesday, thousands of passengers were stranded at Heathrow airport after a shortage of staff at the airline.	0
- a microsoft uk  quot; weighing the cost of linux vs. Windows? Let # 39;s review the facts of the magazine ad;	3
the European Commission has launched a probe into the plans of # 39;s anti-piracy software manufacturer.	2
after a wayward whale whale swam through the underwater gates to the Atlantic Ocean, the Annapolis Royal, a hydroelectric plant in nova scotia was closed.	3
the Senate in Nigeria has passed a motion to pay $1.5 billion in compensation to the oil industry.	2
the risk of a heart attack is significantly greater than the risk of smoking, according to a new study.	3
since he signed up for a super-fast internet service three years ago, life has been a little blurry.	3
the team was gathered for the team's preparation for the US women's basketball team, which defeated Greece 102-72 to reach the Olympic semi-finals.	1
"on Wednesday, the group said the Justice Department has arrested several e-mail providers, including those who sell e-mails ""spam."""	3
after the death of at least 12 people in the area, the typhoon struck the Chinese mainland with a powerful storm, forcing more than half a million people to evacuate their homes and thousands of fishing boats to the port.	0
on Wednesday, the undefeated U.S. women's basketball team defeated Greece 102-72 to advance to the Olympic semi-finals.	1
the women's basketball team has advanced to the semifinals with a 102-72 win over Greece, which has a heart, a home court and little else.	1
on Wednesday, he was married to his son, a prisoner at Guantanamo Bay, who had been accused of fighting with the Taliban in Afghanistan.	0
"on Wednesday, the first gold medal in the Olympic Games was awarded to a windsurfer named ""wave"" in Hebrew."	1
the company's itunes price cuts may not bring profit to the company, but it will cut into the itunes market.	3
as antitrust regulators ordered a thorough investigation into the deal to collaborate in the fight against piracy, Microsoft and Warner Brothers faced fresh problems in Europe today.	3
police arrested more than 100 hackers who sold pirated music and films, using a computer system in the world's academic community.	3
the second quarter of the year was down by two-thirds at the plane and train manufacturer, Bbdb.to: quote, profile, research	2
several analysts wondered if the biggest us tax preparation firm would consider selling its business in the first quarter.	2
the prime minister, Chaudhry Shukai, has resigned from his office and the federal cabinet.	0
the third scheduled trial to determine the amount of the recovery for the destruction of the world trade center # 39;s twin towers was a victory for the owner of silverstein's silverstein property.	2
in an e-mail message sent to two officials of the standards group, dave welsh, a Microsoft program manager, wrote:	3
#36; 1.5 billion for oil spill in their homelands, but the legislature can't be held accountable for the Senate's decision.	0
on Wednesday, John Edwards, the vice presidential candidate, sought to assure black supporters that he and John Kerry have fought for the community all their lives.	0
most likely, the company under the umbrella of Williams-sonoma (nyse: wsm) has been receiving a cool catalog recently.	2
Washington said that the insults would not affect efforts to end the crisis on the peninsula, saying that the insults would not hurt the president of the United States.	0
the Israeli prime minister, Ariel Sharon, said he would continue to expand the Jewish settlement in the West Bank, and cited the approval of the Israeli government.	0
on Wednesday, the United States lost the third key defender, Jordan Leopold, after a concussion.	1
the importance of Voip in the long-term plans of the Ma Bells is highlighted by the second week of the partnership.	3
on Wednesday, the president of the Atlanta Federal Reserve said he expected a respectable quot; a job growth in the next few months.	2
the US is the best in the world; the list of spam-producing countries is released by the security firm sophos.	3
today, the sun's energy is produced by cells that turn sunlight into electricity, but scientists are now working on materials that can be used to produce hydrogen.	3
on Wednesday, the Boston Scientific Corp. (bsx.n: quote, profile, research) approved the use of a device to treat complications associated with end-stage renal disease patients.	2
on Tuesday night # 39, the final of the women's 100-meter hurdles at Athens, she was taken out by two of her main rivals.	1
on Wednesday, investigators submitted a report to the prosecutor, which led to the trial of cleric Abu Bakr Ba # 39;	0
today, cable operator Mediacom Communications announced a multi-year contract with the telecommunication network operator Sprint (quote, chart).	3
ziff davis - the latest version of the microsoft's microsoft's microsoft's microsoft's microsoft's microsoft's microsoft's microsoft's microsoft's microsoft's microsoft's microsoft's microsoft	3
a new Jupiter-sized planet, which is a little brighter than the star, has been discovered by astronomers using telescopes that were not much larger than the telescope of the Galilean.	3
#147; Apple #146; a trendy digital music player, which has revived the company, is selling laptops.	3
#36;18.4 billion U.S. dollars in aid to Iraq and may be shifted to smaller-scale projects, u.s.	0
on Wednesday, the longer-term treasury rose by $1.5 billion, while the outlook for future growth was dampened by a disappointing auction of 2-year bonds.	2
one fool is uninspired by the brand name of the wireless provider.	2
on Wednesday, investors tried to digest the explanation for a disappointing first quarter earnings report, which was accompanied by a sharp drop in the price of shares.	2
