sentence	label
ap - tokyo opened lower thursday following wall street upsets. the dollar appreciated against japanese yen.	0
british airways yesterday made a move to reduce its massive debt and prepare for acquired when it raises 425m by qantas	2
french advertised group havas said last night it will bid for us rival grey global, joining expected bid from uk #39;s wpp	2
Former pentagon policy adviser richard perle yesterday moved to distance himself from disgraced former telegraph owner conrad black and the 220m al	2
VBA And GMK can recall you from readbution if you own a dell, lexmark, or ibm laser printer	3
Legally crafting it could generate its own energy by catching and digesting flies - called ecobot ii	3
chair umpire named mariana alves for professional tennis going the use of instant replay, cuz it #39;s coming	1
Thanks for the controversial Super Bowl halftime show seven months ago with the nfl #39;s preseason kickoff show tonight for everybody but TV viewers.	1
MALAYSIA #39;s former deputy leader said wednesday he is confident that his country #39;s highest court reconsiders s	0
Hongkong wraps up frenging legislative bid, china #39;s presence looms large amid charges it marred with dirty hacks.	0
Football Association reveals england #39;s players refused to talk after their win in poland in protest at t	1
United Nations : UNSC was to debate a new us draft resolution aimed at tightening Sudan over darfur, including possible sanctions	0
new delhi: india and pakistan yesterday opened up their countries togroup tourism while announcing a series of high li	0
josh beckett pitched 8 innings and blanked the new york mets for his second start in a row, 3-0 on wednesday night	1
"Fresh polling: Federal Reserve chairman alan greenspan says the economy has ""regained some traction"" after a lull in late spring."	2
ap - political couch potatoes who cant get enough of the looming presidential candidates' entrepreneurship	3
muttiah muralitharan says he was ignored for his icc world test ix because of his bowling action.	0
The public sentiment of the huge database giant sinks to 12-year lows, new report indicates.	3
an sbirt: h- a v led     new york (ap) -- you know it may happen: one of the cds you burned earlier	3
Microsoft unveiled 9 new mice and keyboards, including company #39;s first hardware products with fingerprint- Recognition Tech	3
Former Star Investment Banker frank quattrone hopes a Federal Appeals Court will overturn his conviction in late october	2
Account of enron Corp. until early this year, joins morgan, lewis  amp; bockius llp law firm as payer #39;s probe of	2
Voice over-ip is called voice-over-ip and it's refer to as voip. free! sign up here to receive our satewatcher e-newsletter!	3
houston -- with 2 world series rings and lots of postseason experience over his 21 year career, roger clemens knows a lot about winning	1
US warplanes hit houses in iraqi city of falluja for a third successive night, killing at least 8 people, officials say	0
Reuters give genetic modified fish lessons one day to treat diseases such as lung\disease, liver \disease,	3
cabinet meets on thursday after reshuffle of tony blair top team sees alan milburn again.	0
Pedro Martinez pitches 6 innings of 2-hit run, completes a three-game sweep of athletic with an 8-3 win.	1
Hoy! yesterdays technology designs becoming popular among those in their teens and 20's eager to ushered back a	3
9. (guardian news service): Holding police names for criminal investigations are not sophisticated enough to avoid false identi	3
Hong Kongs haong kong media and rights group accuse beijing on thursday of meddling in a weekend poll..	0
Hyde // Link wireless kernel community with commitment to an enterprise-class linux database-sybase adaptive server	3
Jerusalem - Foreign Minister silvan shalom said thursday that israel has never come closer to expelling veteran palestinian leader yasser arafat	0
Invesco funds group will become part of sister's mutual-fund family, ends 74-year-old denver institution and opens up city #39;s soccer stadium.	2
Nasa spacecraft carrying solar particles captured by a million miles away slams into the Utah desert yesterday and cracks open after its parachute	3
sue bird led seattle with 23 points and lauren jackson brought back a 3-game losing streak to make the storm cash.	1
New Post with my subang jaya: Developing latest enterprise-Grade integrations Software to Malaysian Customers.	3
Trying to regain some market share, Nokia Corp. is wooing both Enterprise & Consumer customers with a lighter, sleeker version of its hi	3
And wallops and multiplying streets can make background noise, which can be a nuisance to most cell-phone users.	3
weds cute vs brazil on wednesday #39;s friendly against brazil, 20-year-old robert huth made full use of his debut in germany #39;s	1
child actor terrell buckley, who was released in unsealed new england on sunday after putting nickel back ray mickens	1
Techweb - merrill lynch on-demand Index shows un subscriber and hosted software up in 2Q	3
I does not have ownership of the large itgroup ltd which runs the hong kong stock exchange a week ago.	3
approaching several plateaus: his 13th 3,000-yard season would tie dan marino for most alltime; should lead the league in plays	1
john q. hammons hotel classic site: cedar ridge country club (6,545 yards, par 71), broken arrow, okla. schedule: thursday-sunday. purse: \$1M	1
superpages canada makes third-largest publisher in canadian buys canadian phone-directory business at \$1.54B	2
"Wallstreet was expecting to dip at thursday openings but shares of texas instruments inc. &lt;a href=""://www.investor.reuters.com/fullquote"	2
409.Delta efficients;a 6-seat delta  quot;travelair quot;overed by a carrier until june 17, 1929, a	2
Frank quattrone, whose deal making him an investment banking star during the internet business bubble and a multimillionaire, was sentenced to 18 months	2
OIL Sales Cut Short, People Fear A hurricane In The Caribbean Destroys Cellars And Supply From Us Offshore Oil And Gas Produce in Mexico	2
afp - japan's central bank left stimulative monetary policy unchanged, as wide-expected rate cut sought.	2
And otw, it was a man courting headlines for the wrong reasons..again, following disclosures about his private life	1
the intel developer forum (idf) got off to a very good start after paul otellini took the stage and officially kicked off fall 2004	3
Teen whose life sentence was thrown on appeal gone before a judge at this morning on charges he violating his probation by walking over	0
Federal government, banks and aircraft lenders are putting clamps on airlines, particularly those operate under bankruptcy protection	2
delta air lines yesterday announced a massive retool plan which would slash 6000 to 7000 jobs and slash more costs, butados	2
washington - federal Reserve chair alan greenspan said yesterday the economy has dB;regained some strace	2
Pakistani jets kill 50 as they pounded suspected training camps for foreign fighters in tribal south waziristan, senior intelligence and military	0
Six british soldiers bequittied in helicopter crash in czech republic, a czech defence ministry spokesperson says. andrej cirtek	0
Rough and stinging week as car makers such as volkswagen and opel seek to impose screening tougherues	2
Nokia oyj, the world's #39;s biggest smartphone maker, says it has reclaimed some pounds of market share it had lost earlier this year	2
Hijab %HRB memoates in June from June: months back-to-back prices cuts by\sony corp (6758.t) and microsoft Corp	3
\small girl asks a customer at a shop for help reaching\one on a shelf, and while\he\friend is distracted another\child..	0
Health insurance premium rose 11.2 percent this year, registering the fourth consecutive double-digit annual uptick and pushing the cost of family coverage under tha	2
"ap - al gore on thursday described vice president dick cheney as a ""despicable and despicable effort to blackmail voters with fear"	0
Thousands Of Argentines Protest Over Tunisian Government's failure to find those who bombed a jewi	0
KEY WEST - fla. - all park staff and recreational vehicles advised to evacuate florida keys early thursday because powerful hurricane ivan could pla	0
Pakistani jets pounded Suspected Foreign Fighters Site In a Two-Hour Bastion Thursday In tribal South waziristan, killing 50 p	0
"reuters iS - world's largest mobile phone maker  nokia &lt;a href="" href="" href=""""><"" re>>"	3
Scientists Have Obtained Their Best Measurement Yet Of The Size And Content Of A neutron Star, An Ultra-Dense Dest	3
Microsoft will finally deliver virtual server 2005 product, company officials contend helps it become a contributing factor to its dat	3
Reuters - british scientists develop'self-Generating' dcx machines to generate its own power by eating flies.	3
Fidelity national financial inc. said thursday that its closing the deal to acquire intercept inc., a technology services to b	2
American & iraqi forces once again fought in falluja and tall!!! #39;afar, killing dozens of iraqi	0
\\developers selling downloads are getting paid based on malformed truths that have been put forth regarding downloads.\\years	3
Oklahoma city -- oklahoma will lose delta air lines flights to dallas-fort worth international airport as airline restructures to try th	2
Mobile made its customers thrive with digital solutions that meet their professional needs, but their personal needs asa	3
jakarta, indonesia -- powerful bomb blast near australian embassy in jakarta early today, killing at least 3 people and wounding 50,police say	0
a territory now own by the 22 placements of the british ruling hong kong, as pro beijing politicians are fond of pointing out	0
It is the latest sign of growing global interest in convergence between the two technologies.com. - ntt docomo	3
French formula one driver olivier panis says to retire from grand prix circuit at the end of this season but will stay with toyota.	1
Kenya champs Monday-Tuesday at kansas city royals with 6 runs scored as kansas borders ksecs...	1
Morning Sky this Weekend Flows might be greatest yet. Wake Up Early to see Mercury, venus, saturn & more	3
i nana BILBA I DARE U (ap) -- fewer american youths use marijuana, lsd and ecstasy, says a report released thursday	3
Vishing e-commerce needs to be grown over next-generation internet structure, believes intel Corp. chief technology officer pat gelsinger	3
ap - july 8: barbed door is no.1 ojami gone so are no. 2. the french open champ and wimbledon on day na	1
FEDERAL JURY monday denied world trade center (wtc) lease holder larry silverstein inthe second phase of his insurance djdkdm	2
\$8.7M settlement to resolve all lawsuits brought or supported by the naacp that accused the din	2
that scattered tickets outside the globe arena told the story.there was no souvenirs from this one tho	1
ap - in blunt rebuke of New administration policy,House moves thursday to block Labor from carrying out overtime rules that critics fou	0
Dow jones industrial average fell 24 to 10-thousand-289. But gainers on new york stock exchange outnumbered losers by.	2
Yesterdays crash of genesis sample return canister forced scientists to look for slivers of hope in its busted up remains	3
"reuters collaborate in commissioning RERPUM - electronic data systems Corp. &lt;a href="" ontagram://cdn.investor.reuters.com/fullquote.aspx?ticker=eds.n target=""/stocks/"	2
ap - major events in president bush vietnam-era military service with air national guard:	0
France's Gov. and opposition showed rare unity in appealing to release of 2 francais held iraq as an italian envoy flew to thursday	0
Learn more about and the oracle applications user group plans to hold its connection point next week in orlando.	3
IBm next week to ship latest version of its db2 universal database with new self tuning capabilities aimed to reduce management overhead even	3
Death toll rose to 28 and more than 70 wounded in heavy clashes between us-iraqi forces and insurgents in iraq #39;s northern town	0
Rights case kong turned bad for human rights secretary this year, rights group says thursday, citing beijing-sponsored political intimidate	0
Six british forces died yesterday when their low flying helicopter tore down electricity cables and spirited out of control in czech post	0
he'd walk past that one exit, his u.s.., amid the rustling leaves on nearby plants, sat alone.	0
$SYBase Inc. this week released adaptive server enterprise express edition for linux, an free version of its enterprise-class database for	3
storrs, ct(sportsnet) - connecticut head football coach randy edsall signed a 6-year extension this thursday that could	1
Intel Corp.  on thursday\outlined its vision of internet of the future, one in which\millions of computer conf	3
Afp - the global authority of record-breaking accomplishment, the guinness book of records, celebrated 50 years logging humans into	0
FREE SHARE OF TRADE value data on dangerous germs so vaccines and treatments can be developed outweighs the harm, a scientific panel str	3
HE DID. A CAPTION : If a ancient practice of bleeding patients had done some good, how germs flourish in th	3
University of texas bans students from using their private Wi-Fi hot spots, citing secure	3
STARTING 7:00 PM - illinois celebrated its new no. 1 ranking with a 78-59 win over chicago state on monday night.	1
BACKSTAGE 52: driven by Amazon/Paypig purchases and political pitches, spam e-mail accounted for 82 percent of all inbound e-mail processed during august	3
Birds flu deaths in asia: official thai news agency report this thursday;s central prachinburi province bringing the death toll from the p	0
ancino jimin-diet: fda raised questions regarding astrazenecas (azn.nys) blood thinner, exanta	2
Local commuters responded to traffic in 2002 with 45 hour average in control, making charlotte the 19th biggest airport	2
jeff bagwell, brad ausmus and lance berkman driving 2 runs each and the houston astros shook off Pirates starter o	1
Ap - japan revised economic growth numbers for april-june quarter downward friday, but analyst shrugged off report and said recovery hopes are solid	2
Oliver perez tossed a three-hitter\over 8 innings and struck out 14 hitters to help host\pittsburgh	1
Dollar vs yen on friday following a surprising downward revision to japanese growth data, but loses ground against other currencies	2
Moto Deals Beinginated: bejing over $90M in a fresh capital investment plans in bejing ____	3
Single play changed the entire scope of the greatest game in troy university football history. with 6:49 remaining in the 2nd.	1
IBM gives space today on its announcement that it is #39;s about to ship the next generation of its db2 universal databases	3
Mondays detroit tigers #39; pitching went from brutal to brilliant soon after being on the wrong end of several records in a kansas	1
Hospitals 'on track' for deadliest hurricane to hit caribbean in decades slam jamaica where around 800 briton in	0
Japans unexpectedly cut 2.1% of economy growth estimate for second-quarter to 1.3 percent annual pace, slower than years ago	0
Wellington (dow jones)--the new chief executive officer of discount retailers ltd. (whs.nz) friday w	2
US oil prices rocketed nearly \$2 (us) yesterday after buckling on sharp sharp global rate cut last week and distillate fuel inventories barely growth	2
Japan revise down second-quarter economic growth to 0.3 percent from initial estimate of 0.4 percent, defying widespread expectations for an upward revision and	2
Sold ethereum Online Business Acquired Business Worthing More Than 1M Illicit, in a Deal RelATED To	3
PM junichiro koizumi to ask cabinet for approval to split business and sell a state-run postal service.	0
russia v america battles for fifth seed, calls women #39;s semi-finals get underway on friday. fifth seed lindsay davenport, top med	1
AP - with new budget year only weeks away, the house passes over #36;142.5 bcs of spending bill for some 500 Education, health and	0
Former top Philippine Judge calls for extradition of former top former military marshal alfredo stroessner from brazil	0
Sports Illustrated jinx, 2 of his 3 basers missed their 1st-half defensive upgrades and a native american pitcher who invokes lakota sioux	1
House Moves Yesterday to Block Labor Department From Carrying Out Hoursitty With Defunding Obamacare	2
jeremy bonderman brought back kansas city royals in a hurry after kansas set a HR record for runs in a 26-5	1
yen fell half a dollar (-3%) against\major currencies on friday on a surprise downward revision to\japanese growth,	2
Cost of a barrel of oil jumped to near $2 to the dollar point. in new york on thursday as supplies tightened.	2
Federal-court ruling in a california utility caseBoosts arguments made by local utilities clamoring for refund.	2
Alaska airlines announced major expense-reduction surgery thursday, trimming 900 workers from its payroll and close-	2
PR: trumps pals are on high terms as pittsburgh steelers hit midterms in the season opener	1
Afp - Japan grew faster than expected in the three months to june, confounding hopes figures could be revised down harder	2
Intel Corp proposes its scanning against what it says is an increasingly creaky internet that would result in servers running its chip	3
AFp - pubs purchased byasio in old show deal worth 335m pounds (490m euros, 599m pounds) including debt.	0
Oracle is one step closer taking over rival peoplesoft now that a federal judiciary has ruled against the \$7	2
origin space probe consigned to ignominious end by failed parachute, risks tarnishing nasa #39;s image as im	3
Net must be changed to help cope with what the future holds for it, says chip maker intel keynote speech	3
com. yahoo sponsors and expects an official web service for second and third seasons of reality t	3
Research in motion unveils a new blackberry mobile-style communicators featuring a multi-tap keypad to replace its qwerty	3
new delhi, sept 10 (reuters) - indian medium pacer amit b call up by cricket-india via	1
liu xiang of china and american marion jones pulled out of sunday sunday #39;s golden league meeting in berlin, organisers said on friday	1
Bayern munich striker roque santa cruz to be out of action for up to six weeks because of a knee injury, bundesliga club said on friday.	1
"ANGRY.. ""A fund rescue a zimbabwe court has jailed british former special services officer simon mann for 7 years over a video"""	0
helsinki (afx) - nokia Corp said it and motorola corp, necorp, siemens ag, and sony ericsson started an open mobile app.	3
New england patriots escape victory season-opening run, keeping another winning streak alive and down frustrating peyton manning.	1
\after a surprise drop on u.s. producer rates in august fueled\the view that the federal FRR may be ready	2
Bts memorabilia dealer warren heller was approached by a man with a unusual but topical request at charity auction	1
While toby keith wailed land and western, and gillette stadium sizzled with excitement, captain rick maloney stood at o	1
tokyo: fujitsu ltd and cisco systems inc have made a strategic alliance, focusing on routers and switches that	3
seoul : south korea #39;s foreign minister instructed to abort proposed six way talks later this month to end north korea #39;s	0
Ruling yesterday came more than 15 months after oracle made his initial grab for peoplesoft	2
walt disney co. names new executive officer, move to disney breakup in 2006, the associated press is reporting.	2
As part of its cost-reduction efforts, Harley-Dasani sees cutting 340 jobs in its engineered products and chemical	2
veteran hong kong activist leung kwok-hung, better known as  quot ;long hair quot ;, campaigns for pro st	0
Federal Judge threw out on friday a pennsylvania law requiring Internet Service Providers to Block child Porn	3
Skype technologies has launched skype for pocket pc version 1.0 allowing users to make skype voice calls for free using wi	3
ap - ernie els shoot 3-under par 69 to trail terry pilkadaris of australia by one stroke after opening korean on friday.	1
Irrational markets can create buying opportunities for those watching the right numbers.	2
tv on mobile phones: nds, stmicroelectronics and thomson to develop anti-piracy technology  hellip;. oracle continues pursuit o	2
iDrop News; the world's biggest maker of store-brand soft drinks, will supply a major mass merchandiser #39;s one	2
Nomoreself writes  quot;sven jaschan, only 18 years old,indu,sentcharges in verden, germany for allegedly releasing the well nat	3
New world number one vijay singh completes an impressive turnaround as his 1st round at bell canadian open breaks	1
Michael d. eisner told the board of directors thursday that he plans to step down in two years t h	2
jermain defoe claims he's still on cloud nine after his first senior england goal on wednesday.	1
Fitfy deleted that federal trade commission said friday that it will make sprint corp. pay \$1.125 million to settle charges that te	2
s alessandro petacchi of the fassa bortolo team ran out a comfortable winner of round 7 of the fassa bortolo stage, a	1
Friday that some of the suicide bombers were inside a van that blew up outside an australian army post,...	0
Simon mann, british soldier-fortune accused of masterminding clumsy coup last march against equatorial guinea #39;sris	0
Russian newsline newspaper Russian - questions mount over whether putin #39;s policies - only in chechnya but also the power trim	0
Paddle was led by Cologne defender padsraig harrington in german masters first round yesterday, as europe #39;s ryder cup players warmed up	1
newspaper publisher tribune co. (trb.n: quote, profile, research), pursued a scandal over inflated circulation figures on friday	2
honestly, waiting 5 hours for a canadian open to get started thursday at oakville, Ontario, which was nothing compared with th	1
"reuters- newspaper publisher tribune co. &lt;a href="" href://www.investor.reuters.com/fullquote.aspx?ticker=trb.n=""/stocks/quick"	2
Failure happens; federal judge gives mining giant permission to sell off its last remaining asset - natural gas pipelines.	2
U.S. aluminium giant alcoa rolls out of 'favour' in the third quarter, blame hitting restructuring costs, fire and a	2
. Investment research can help you find profitable industry leaders by just watching operating margins..	2
The federal regulator stepped up its pressure on major TV stations to give up billions of airwaves in major markets, say	3
Hearts and joints in an old fashioned celebration from relaxing to entertaining guests in an old fashioned display of hospitality.	3
Top mobile-phone makers join forces on\ delivering tv broadcasts to handsets, opening yet another\opportunity for\future\want	3
ap - mark knowles and daniel nestor won their first u.s. open doubles title by beating leander paes and david rikl 6-3, 6-3 friday.	1
ap - president bush opens campaign over progressive Sen. john kerry with slight edge over Democratic sen. john kerry, an associated	0
#39;s new offer to suspend sensitive nuclear activities, say tehran should be given few more months to meet aga	0
With the U.s.\presidential election spotlight on a new crop of\web sites for political minded singles who are seeking mr. or	3
Indigenous politics getting more political attention worldwide, but few observers say most indigenous people remain mired in poverty.	3
Recovering urban heat, toronto taps to cool downtown offices from city to lakeOntario.	3
"New study estimates that if the nearly 12,200 animals and plants currently listed as threatened or endangered disappear, 6,300 ""affiliate"""	3
Us airways group scrambled to find cost savings to avoid tumbling back into a closet recession, an event industry analysts warn	2
"spectrum pharmaceuticals&lt;a href=""://www.investor.reuters.com/fullquote.aspx?ticker=sppi.o target=""/stocks/quickinfo/fullquote"""	2
delta air lines inc. (dal.n: quote, profile, research) dDelta Air Lending System Inc. said a group of bondholding delays created a headwinds	2
hong kong voters go to the polls sunday to elect a new legislative council. legco, as it was known, symbolizes the high degree of autonomy that hong kong t	0
reputation will be up to the chicago white sox stadium following a hurricane that forced the montreal expos	1
Struck 56 watches from missed, 68 what young bowlers restricted england to 198 for 5 before play introd at icc champions m	1
Phone interviews with 1,001 randomly selected adults from all states except alaska and hawaii. the polls were	2
afp - south korea rejects relationship with west uk in nuclear science, says UK-led united states.	0
nasa scientists say they found intact items of recovered crucial materials from drifting genesis space capsule that falls to earth this week.	3
Stairs shadow of archrival Intel Corp. (intc) stood in shadow of tech leader #39;s chips and occasionally enjoyed a hit that helped	3
Pelosi mocking minister's retcon. Pled, resigned at cartoons & pelted with demands on thursday for ign	3
Nuclear weapons develop, throw middle east and the world in chaos. americans in command warn soon.	0
ap - orioles pitcher jorge julio received a 4-game suspension from Major League Baseball on friday for throwing a pitch that almost hit minnesota	1
The Spanish company also steps up its commitment to helping partners deliver services with last week #39;s acquire	3
Beleaguered server firm moves into the higher-performance processor IT industry a series of late-comers it hopes to rec	3
Demomobile 2004 conference, which focused on showcasing their wireless inventi	3
newark, nj - two-time all big east senior guard cappie pondexter goes off for missing 1st half of rutgers women #39;s basketball season.	1
Nashville by Mayor of Richard daley to use sophisticated software to spot emergencies or suspect behavior under a plan	3
Friday a pennsylvania law requiring internet service providers to block web sites containing child pornography, says ju	3
Tribune Tata companies accused him yesterday of issuing figures that showed 2 of its newspapers, newsday and spanish	2
Microsoft unveiled nine consumer-oriented mice and keyboards, with geek-chic touches like Bluetooth connectivity and biomet	3
Washington (cbs.mw) - posted a US trade deficit narrowed in july as imports recovered for first time in almost a year, peace department reported friday	2
kelly holmes showed up arriving here yesterday insisting she felt no pressure before her first appearance on the track since	1
sudan and western Powers plunged into khartoum Abraham war of words over darfur on friday, with khartoumffen	0
London : Dollarsoftens against pound as softer-than-expected us producer interest rate cut subsides by rsbs	2
Handset makers unite to create tv-Enabled mobile phones but not expect to watch survivor on your cell phone anytime soon.	3
Hurricane ivan arrives in jamaica with drenching rains and deadly winds and shooting erupt across the capital	0
javier vazquez and esteban loaiza belong among the Week 1 pitchers in baseball history, and the baltimore orioles bra	1
cool idea  #151; sunglasses with built in digital music players and speakers. no headphone cables to untangle as with most	3
39;s a famous russian proverb offering a route to success:  quot;he who never drinks a lemonu liq feels ily	1
Philadelphia a Federal Judge tosses out Pennsylvania #39;s law requiring Internet Service Prov	3
By overlaying new networking technology on top of the existing infrastructure, the Internet could become more secure, reliable and powerful	3
8-7 win over chicago white sox spark to anaheim angels 7-5 win over vladimir guerrero for tying in the 8th	1
Plane mechanics fr maternal association (amfa) denied Alaska air group contract #39;s plan to cut 900 jobs in california, washington	2
Ontario's design, blue-finish Automaker could add up to 1,000 jobs at auto maker #39;s plant near toronto, dieter zetsche, chief	2
Mrasi: Scheduling will be full scale 6-0, 2-6, 7-6 (5) to set up all-russian women #39;s final at the us open. earlier.	1
Rains fall across jamaica's Eastern shore yesterday, flooding homes and washing away roads as hurricane ivan has started	0
"washington - president bush typically closes his campaign speeches with the phrase ""none of us will ever forget"" sept. 11 al"	0
News: Chancellor of the exchequer gordon brown to remain opposed to any bid to harmonise tax across the europe	0
Oklahoma State College 2 freshmen QBs rare few study to commits on next four years. brent schaeffer and erik ainge shocked many with	1
better off that no, these hosts are insteaqing of the show the dominican dandies -- manny ramirez and david ortiz --	1
Most players wouldn't recognize a state-record 40 consecutive state-record 40 conference-title win, only the winning may	1
Johnathan Park, chase for nascar nextel cup set after chevy rock 'n' roll 400 at richmond (va.) international speedway.	1
Americans accused american army deserter charles jenkins surrender to us military authorities at a base near tokyo, today, tof	0
call javier vazquez is unraveling javier vazquez is better at 16 jukha vu to avoid my dom	1
reagassi looked shell shocked after his us open quarterfinal loss to roger federer on thursday. at 34	1
In speech at InfoSec Developer Forum, intel senior vice president pat gelsinger says that by outfitting technical roles wi	3
canadian open golf tournament continues saturday glenn abbey golf club in oakville, Ontario after play is suspended late friday	1
Early saturday, Saudi arabia early and yet appears to have caused no casualties..one of the bombers was officially fleeing	0
19;s managINGS guided england to a comprehensive 142-run victory over zimbabwe in their opening match of the icc champions - and ended zimbabwe #39;s	1
Jenson Button optimistic he can help bar close in on 2nd in constructors at monza today #39; championship despite e	1
dallas electronic data systems, the beleaguered technology company, may slash as many as 20,000 jobs in coming years, its chief	2
Upsize at the bidding of nonfiction: Afp - turkey economy expected to grow at least some 8 percent, deputy PM says..	2
$Dollar held overnight gains against Euro on tuesday as traders find a reassurance by European iece	2
NEW YORK (reuters) - next week's plan may focus on oil izzz, corporate earnings outlooks.	2
ap - presidentbush marked sept. 11 terrorists attacks saturday by warning of continued sie	0
Family members clutching roses and carrying photos of their relatives they lost on sept. 11 fell silent early saturday to mark th	0
AP - pitcher matt ginter scored in place on the 60 day disabled list on saturday and will have surgery monday to remove bone chips from	1
England #39;s Cricket team scores 152 run win over zimbabwe in their first Test of International Cricket Council #39;s Champions	1
Facebook legal services officials to stand trial over allegations of animal abuse of detainees at abu ghraib prison plead saturday to	0
Small muslim community took part in demonstrations around the country on saturday to add its voice to a chorus of calls for the release of 2 italian female aid workers irl	0
Manhattan, kansas fresno state pull through on their biggest win ever against an NL ranked team by downin	1
cheap scottish premier league with a comfortable 3-0 win at home to dundee overnight just too much	1
nasa #39;s hubble space telescope, the so-called cat #39;s eye nebula looks like the disembodied sauron from the film adaptation of  quot;the lord	3
storm continued today toward florida, with the cayman islands and cuba immediately in sight	0
AP - by Toulouse. In unusual route, Illinois took a stage with the associated press'men's....	1
Hurricane ivan lashed jamaica with monster waves, drives rain and winds near 185 mph saturday, killing at least five	0
Cap of technology falls as net makes way for close. weakness over blue chips comes back. by alexandra twin, cnn/money staff writer.	2
France, Britain, Germany, France, France Agree to Set a November Determination on Iran toMeet Demands	0
__. This has taken 6 years, but  chrysler is betting ive improved the quality and style of ers to va	2
Top seed roger federer was at his  dismissive best on saturday as he breezes past a 6-3, 6-4!!!!	1
icc champions trophy continued to run to form on saturday when england and india disposition of their respective african o	1
AP - An apparently recent recording that humiliated the u.s.-led coalition in iraq is.	0
Oil consumers target Wed-4: final output condition for barrel-barrel fueled stocks has outlook reversed - delivering a harsh message to	2
2 finely updated bomb pls have come in 2 days: 2 exposures of mild intensity hit jeddah on saturday, on thier day of sept-11 attacks on m	0
new york : roger federer will chase his 3rd grand slam of the year and toobbinary as he faces lleyton hewitt in sunday #39;s17	1
Orlando hernandez allowed 1 run and 2 walks in becoming 1st yankee starter to open the season 8-0 since bob wickman in 1993	1
Freshman darius walker had 2nd-quarter TDs and the fighting irish renewed hope this season by upsetting the 8	1
Yet another mike nugent pick-up field goal as time expired gives the 9-ranked buckeyes a 24-21 victory over marshall on saturday.	1
Palestinians lobbed mortar shells at an israeli settlement in northern gaza strip on saturday, hours after israeli troops ended a bo	0
Our generally early elimination was a shake-up. Congrats to the game for being a willing sibling to bow down. #39;s biggest names, serena	1
london: new zealand crushed a plucky united states team by 210 runs as the icc champions cricket tournament grew and spontaneous	1
In a confidential document made available to the associated press, europe: Major Powers Agreed To Set A November Period	0
"Been myself for a while - fans who cant get enough of nbc ""the apprentice"" can visit a new WATCH APP produced by yahoo and watch an extra 40 minutes of thursday h"	3
washingtonpost.com - this is super impressive seeing what an ignited monopolist to do when	3
microsoft corp. strikes back after a rough couple of years of embarrassing and serious hacker attacks hitting Windows-based	3
Oohio (sports network) - mike nugent tosses 55 yard  field goal as time expires lifted 9 rankings ohio state  buckeyes to	1
vincent lecavalier goal 3:45 into  overtime earned canada a nail biting 4-3 victory over czech  republic on saturday and a second	1
"ap - presidentbush marked sept. 11 ops as ""terrifying events"" of the sept. 11 attacks with quiet observance of the third anniversary saturday and a"	0
Reapers - twenty-eight children in eastern china  are in hospital a day after a man wielding a long knife and hran	0
2 wins over top 15 public schools catapults no. 21 george washington into the top 25 for the first time since 1998 with some newfound t	1
curtis stinson to edler 3-pointer with 18.6 seconds remaining lifts iowa state over no. 19 Cavaliers, 81-79, on monday.	1
Three slim urchins, covered in sand from head to toe, arrived at a base camp of the rebel sudan liberation army the other day	0
reporters: tough 8 innings for rookies bobby crosby and nick swisher  belted back-to-back homers in oakland Athletics	1
France and germany are ready to set a november deadline for iran to ally it is secretly making nuclear weapons, in a un draft resolution	0
Stunning summer for union delegates, gathering for annual tuc conf in brighton for what could be the last	0
Leaders in pilots be given senior credit of their #39; union at us airways voted late friday night to hold last-ditch talks	2
jerome mathis returned a kickoff for a touchdown and marqua mcdaniel had a punt return for a score to lead hampton to a 47-14 win over how	1
Rough start. 18 tackles by benson rushing for 188 yards and scored two touchdowns and no. 7 texas took a late arkansas fumble deep in longhorns' territory	1
paris when i first heard the word bluetooth in 1998, the page one editor of this newspaper asked me who	3
washington : the us intelligence community is in the grip of an internal debate on whether new data on north korea should be readi	0
Paris police suspect'suicide blast' at australian embassy in indonesia was fueled by attempts, senior commander says.	0
On monday called on all religions to rise up against terrorism and show that faith could be a force for peace #39;s most populous muslim	0
Protests in venezuela, ethnic clashes in nigeria, saudi arabia, attacks on foreigners inSaudi arabia,, a war in iraq	2
Here #39;s little question that czechs were the better team in their world cup of hockey semifinal bout to	1
feel yourself pulling in for draft #39;s cooling effect didn #39;t happen by accident. sargent pointed out large casement that swings out,	2
France and britain have haggled to set a november deadline for iran to meet unrulings o	0
When receiver gerald smith threw his helmet down in frustration on the penn state sideline, the	1
ap - the latest, unofficial returns for the republican primaries for governor in delaware. the winner is marked by 'x'.	0
President bush may face political hurricane in november if frustrated floridians turn disaster into votes, experts say.	2
jakarta, indonesia indonesia indonesia police alert residents to brace up after iqra blast last Thursday kills nine people and wounded more than 170	0
State Departments to meet Biometric Requirement for Issuing Visas with Biometric Assum	3
london: climates intense preparation and attention to detail to characterise bernhard langers captaincy at oakland hills next week.	1
Said a summary of the country's costs lowered unexpectedly last month as fuel deducted and prices of food and vehicles	2
ROUGH: 247-year-old freshman threw for 385 yard and a school-record 5 touchdowns to help Division 1-aa	1
Teen driver learns how to shift automatic transmissions in an empty parking lot or on a dead-end street. marblehead race car driver matt dusenberry	1
miami -- although chris rix lacked florida state coach bobby bowden at times -- will remember them both	1
''mountain masochist trail run quot; is not for everyone'' says the title.	1
jennifer walsh beardsell, for a couple weeks. itll have to do without its coach, jennifer walsh in bishop fenwick.	1
